NVIDIA_GeForce_RTX_3090
Final results:	16	5120	5120	7	0.5	52	997	498
Final results:	16	5120	5120	7	0.4	44	1172	469
Final results:	16	5120	5120	7	0.3	36	1420	426
Final results:	16	5120	5120	7	0.2	30	1740	348
Final results:	16	5120	5120	7	0.1	23	2259	225
Final results:	16	5120	5120	7	0.05	19	2724	136
Final results:	16	5120	13824	2	1	180	785	785
Final results:	16	5120	13824	2	0.9	180	784	705
Final results:	16	5120	13824	2	0.8	180	785	628
Final results:	16	5120	13824	2	0.7	180	784	548
Final results:	16	5120	13824	2	0.6	180	784	470
Final results:	16	5120	13824	2	0.5	180	784	392
Final results:	16	5120	13824	2	0.4	180	785	314
Final results:	16	5120	13824	2	0.3	179	786	236
Final results:	16	5120	13824	2	0.2	180	785	157
Final results:	16	5120	13824	2	0.1	180	785	78
Final results:	16	5120	13824	2	0.05	179	786	39
Final results:	16	5120	13824	3	1	16049	8	8
Final results:	16	5120	13824	3	0.9	12987	10	9
Final results:	16	5120	13824	3	0.8	10182	13	11
Final results:	16	5120	13824	3	0.7	7732	18	12
Final results:	16	5120	13824	3	0.6	5632	25	15
Final results:	16	5120	13824	3	0.5	3759	37	18
Final results:	16	5120	13824	3	0.4	2027	69	27
Final results:	16	5120	13824	3	0.3	921	153	46
Final results:	16	5120	13824	3	0.2	436	324	64
Final results:	16	5120	13824	3	0.1	140	1009	100
Final results:	16	5120	13824	3	0.05	51	2762	138
Final results:	16	5120	13824	7	1	216	652	652
Final results:	16	5120	13824	7	0.9	198	711	640
Final results:	16	5120	13824	7	0.8	178	795	636
Final results:	16	5120	13824	7	0.7	162	870	609
Final results:	16	5120	13824	7	0.6	138	1021	612
Final results:	16	5120	13824	7	0.5	116	1214	607
Final results:	16	5120	13824	7	0.4	96	1471	588
Final results:	16	5120	13824	7	0.3	76	1848	554
Final results:	16	5120	13824	7	0.2	58	2420	484
Final results:	16	5120	13824	7	0.1	39	3553	355
Final results:	16	5120	13824	7	0.05	32	4297	214
Final results:	16	3584	20480	2	1	201	729	729
Final results:	16	3584	20480	2	0.9	204	718	646
Final results:	16	3584	20480	2	0.8	203	719	575
Final results:	16	3584	20480	2	0.7	204	719	503
Final results:	16	3584	20480	2	0.6	201	728	437
Final results:	16	3584	20480	2	0.5	202	726	363
Final results:	16	3584	20480	2	0.4	202	724	289
Final results:	16	3584	20480	2	0.3	204	718	215
Final results:	16	3584	20480	2	0.2	201	730	146
Final results:	16	3584	20480	2	0.1	199	737	73
Final results:	16	3584	20480	2	0.05	200	733	36
Final results:	16	3584	20480	3	1	24441	6	6
Final results:	16	3584	20480	3	0.9	20053	7	6
Final results:	16	3584	20480	3	0.8	15849	9	7
Final results:	16	3584	20480	3	0.7	12152	12	8
Final results:	16	3584	20480	3	0.6	8882	16	9
Final results:	16	3584	20480	3	0.5	6073	24	12
Final results:	16	3584	20480	3	0.4	3864	37	15
Final results:	16	3584	20480	3	0.3	2009	73	21
Final results:	16	3584	20480	3	0.2	663	221	44
Final results:	16	3584	20480	3	0.1	196	748	74
Final results:	16	3584	20480	3	0.05	70	2091	104
Final results:	16	3584	20480	7	1	286	511	511
Final results:	16	3584	20480	7	0.9	262	559	503
Final results:	16	3584	20480	7	0.8	235	623	498
Final results:	16	3584	20480	7	0.7	205	713	499
Final results:	16	3584	20480	7	0.6	180	813	488
Final results:	16	3584	20480	7	0.5	153	953	476
Final results:	16	3584	20480	7	0.4	126	1160	464
Final results:	16	3584	20480	7	0.3	97	1499	449
Final results:	16	3584	20480	7	0.2	71	2048	409
Final results:	16	3584	20480	7	0.1	50	2911	291
Final results:	16	3584	20480	7	0.05	43	3340	167
Final results:	16	4096	11008	2	1	123	727	727
Final results:	16	4096	11008	2	0.9	121	744	669
Final results:	16	4096	11008	2	0.8	122	735	588
Final results:	16	4096	11008	2	0.7	121	740	518
Final results:	16	4096	11008	2	0.6	123	730	438
Final results:	16	4096	11008	2	0.5	121	745	372
Final results:	16	4096	11008	2	0.4	122	738	295
Final results:	16	4096	11008	2	0.3	122	738	221
Final results:	16	4096	11008	2	0.2	121	739	147
Final results:	16	4096	11008	2	0.1	121	740	74
Final results:	16	4096	11008	2	0.05	121	739	36
Final results:	16	4096	11008	3	1	8049	11	11
Final results:	16	4096	11008	3	0.9	6488	13	12
Final results:	16	4096	11008	3	0.8	5119	17	14
Final results:	16	4096	11008	3	0.7	3840	23	16
Final results:	16	4096	11008	3	0.6	2702	33	20
Final results:	16	4096	11008	3	0.5	1597	56	28
Final results:	16	4096	11008	3	0.4	839	107	42
Final results:	16	4096	11008	3	0.3	469	191	57
Final results:	16	4096	11008	3	0.2	225	400	80
Final results:	16	4096	11008	3	0.1	75	1201	120
Final results:	16	4096	11008	3	0.05	34	2633	131
Final results:	16	4096	11008	7	1	162	554	554
Final results:	16	4096	11008	7	0.9	149	602	542
Final results:	16	4096	11008	7	0.8	135	663	530
Final results:	16	4096	11008	7	0.7	118	760	532
Final results:	16	4096	11008	7	0.6	104	865	519
Final results:	16	4096	11008	7	0.5	89	1008	504
Final results:	16	4096	11008	7	0.4	74	1204	481
Final results:	16	4096	11008	7	0.3	60	1501	450
Final results:	16	4096	11008	7	0.2	45	1979	395
Final results:	16	4096	11008	7	0.1	33	2659	265
Final results:	16	4096	11008	7	0.05	27	3314	165
Final results:	16	13824	5120	2	1	193	729	729
Final results:	16	13824	5120	2	0.9	195	722	650
Final results:	16	13824	5120	2	0.8	193	731	585
Final results:	16	13824	5120	2	0.7	193	730	511
Final results:	16	13824	5120	2	0.6	194	726	436
Final results:	16	13824	5120	2	0.5	194	729	364
Final results:	16	13824	5120	2	0.4	192	736	294
Final results:	16	13824	5120	2	0.3	192	737	221
Final results:	16	13824	5120	2	0.2	193	731	146
Final results:	16	13824	5120	2	0.1	195	723	72
Final results:	16	13824	5120	2	0.05	191	738	36
Final results:	16	13824	5120	3	1	3853	36	36
Final results:	16	13824	5120	3	0.9	2980	47	42
Final results:	16	13824	5120	3	0.8	2332	60	48
Final results:	16	13824	5120	3	0.7	1775	79	55
Final results:	16	13824	5120	3	0.6	1326	106	64
Final results:	16	13824	5120	3	0.5	927	152	76
Final results:	16	13824	5120	3	0.4	601	235	94
Final results:	16	13824	5120	3	0.3	361	392	117
Final results:	16	13824	5120	3	0.2	192	736	147
Final results:	16	13824	5120	3	0.1	70	1996	199
Final results:	16	13824	5120	3	0.05	44	3199	159
Final results:	16	13824	5120	7	1	236	598	598
Final results:	16	13824	5120	7	0.9	224	631	568
Final results:	16	13824	5120	7	0.8	201	701	561
Final results:	16	13824	5120	7	0.7	179	789	552
Final results:	16	13824	5120	7	0.6	156	903	541
Final results:	16	13824	5120	7	0.5	134	1049	524
Final results:	16	13824	5120	7	0.4	111	1269	507
Final results:	16	13824	5120	7	0.3	88	1595	478
Final results:	16	13824	5120	7	0.2	68	2059	411
Final results:	16	13824	5120	7	0.1	49	2863	286
Final results:	16	13824	5120	7	0.05	39	3558	177
Final results:	16	18944	3584	2	1	184	736	736
Final results:	16	18944	3584	2	0.9	183	738	664
Final results:	16	18944	3584	2	0.8	185	732	586
Final results:	16	18944	3584	2	0.7	185	730	511
Final results:	16	18944	3584	2	0.6	185	731	438
Final results:	16	18944	3584	2	0.5	186	728	364
Final results:	16	18944	3584	2	0.4	184	736	294
Final results:	16	18944	3584	2	0.3	182	742	222
Final results:	16	18944	3584	2	0.2	182	745	149
Final results:	16	18944	3584	2	0.1	189	718	71
Final results:	16	18944	3584	2	0.05	186	728	36
Final results:	16	18944	3584	3	1	2391	56	56
Final results:	16	18944	3584	3	0.9	1979	68	61
Final results:	16	18944	3584	3	0.8	1574	86	68
Final results:	16	18944	3584	3	0.7	1216	111	78
Final results:	16	18944	3584	3	0.6	895	151	90
Final results:	16	18944	3584	3	0.5	644	210	105
Final results:	16	18944	3584	3	0.4	429	315	126
Final results:	16	18944	3584	3	0.3	262	518	155
Final results:	16	18944	3584	3	0.2	140	965	193
Final results:	16	18944	3584	3	0.1	70	1929	192
Final results:	16	18944	3584	3	0.05	42	3158	157
Final results:	16	18944	3584	7	1	224	604	604
Final results:	16	18944	3584	7	0.9	214	633	569
Final results:	16	18944	3584	7	0.8	199	681	545
Final results:	16	18944	3584	7	0.7	168	804	563
Final results:	16	18944	3584	7	0.6	151	894	536
Final results:	16	18944	3584	7	0.5	129	1047	523
Final results:	16	18944	3584	7	0.4	105	1282	513
Final results:	16	18944	3584	7	0.3	88	1526	458
Final results:	16	18944	3584	7	0.2	63	2148	429
Final results:	16	18944	3584	7	0.1	47	2854	285
Final results:	16	18944	3584	7	0.05	47	2868	143
Final results:	16	14336	4096	2	1	160	730	730
Final results:	16	14336	4096	2	0.9	162	720	648
Final results:	16	14336	4096	2	0.8	162	723	578
Final results:	16	14336	4096	2	0.7	162	721	505
Final results:	16	14336	4096	2	0.6	162	722	433
Final results:	16	14336	4096	2	0.5	161	728	364
Final results:	16	14336	4096	2	0.4	162	720	288
Final results:	16	14336	4096	2	0.3	161	726	217
Final results:	16	14336	4096	2	0.2	162	722	144
Final results:	16	14336	4096	2	0.1	162	721	72
Final results:	16	14336	4096	2	0.05	160	729	36
Final results:	16	14336	4096	3	1	2392	49	49
Final results:	16	14336	4096	3	0.9	1941	60	54
Final results:	16	14336	4096	3	0.8	1549	75	60
Final results:	16	14336	4096	3	0.7	1198	97	68
Final results:	16	14336	4096	3	0.6	889	131	79
Final results:	16	14336	4096	3	0.5	621	188	94
Final results:	16	14336	4096	3	0.4	423	277	111
Final results:	16	14336	4096	3	0.3	265	442	132
Final results:	16	14336	4096	3	0.2	135	867	173
Final results:	16	14336	4096	3	0.1	61	1901	190
Final results:	16	14336	4096	3	0.05	39	2979	148
Final results:	16	14336	4096	7	1	193	606	606
Final results:	16	14336	4096	7	0.9	184	636	573
Final results:	16	14336	4096	7	0.8	163	718	575
Final results:	16	14336	4096	7	0.7	152	771	539
Final results:	16	14336	4096	7	0.6	128	910	546
Final results:	16	14336	4096	7	0.5	111	1050	525
Final results:	16	14336	4096	7	0.4	93	1251	500
Final results:	16	14336	4096	7	0.3	73	1602	480
Final results:	16	14336	4096	7	0.2	59	1980	396
Final results:	16	14336	4096	7	0.1	43	2717	271
Final results:	16	14336	4096	7	0.05	38	3053	152
Final results:	16	4096	14336	2	1	158	739	739
Final results:	16	4096	14336	2	0.9	157	746	672
Final results:	16	4096	14336	2	0.8	158	740	592
Final results:	16	4096	14336	2	0.7	158	740	518
Final results:	16	4096	14336	2	0.6	159	738	442
Final results:	16	4096	14336	2	0.5	159	734	367
Final results:	16	4096	14336	2	0.4	160	732	293
Final results:	16	4096	14336	2	0.3	158	742	222
Final results:	16	4096	14336	2	0.2	161	728	145
Final results:	16	4096	14336	2	0.1	162	721	72
Final results:	16	4096	14336	2	0.05	158	742	37
Final results:	16	4096	14336	3	1	13835	8	8
Final results:	16	4096	14336	3	0.9	11201	10	9
Final results:	16	4096	14336	3	0.8	8807	13	10
Final results:	16	4096	14336	3	0.7	6649	17	12
Final results:	16	4096	14336	3	0.6	4873	24	14
Final results:	16	4096	14336	3	0.5	3277	35	17
Final results:	16	4096	14336	3	0.4	1841	63	25
Final results:	16	4096	14336	3	0.3	805	145	43
Final results:	16	4096	14336	3	0.2	373	314	62
Final results:	16	4096	14336	3	0.1	116	1006	100
Final results:	16	4096	14336	3	0.05	46	2535	126
Final results:	16	4096	14336	7	1	206	567	567
Final results:	16	4096	14336	7	0.9	190	615	554
Final results:	16	4096	14336	7	0.8	170	688	550
Final results:	16	4096	14336	7	0.7	151	774	542
Final results:	16	4096	14336	7	0.6	131	891	534
Final results:	16	4096	14336	7	0.5	112	1043	521
Final results:	16	4096	14336	7	0.4	93	1256	502
Final results:	16	4096	14336	7	0.3	73	1600	480
Final results:	16	4096	14336	7	0.2	54	2135	427
Final results:	16	4096	14336	7	0.1	39	2959	295
Final results:	16	4096	14336	7	0.05	33	3484	174
Final results:	16	8192	28672	2	1	560	838	838
Final results:	16	8192	28672	2	0.9	561	836	752
Final results:	16	8192	28672	2	0.8	560	838	670
Final results:	16	8192	28672	2	0.7	561	837	586
Final results:	16	8192	28672	2	0.6	558	840	504
Final results:	16	8192	28672	2	0.5	559	839	419
Final results:	16	8192	28672	2	0.4	558	841	336
Final results:	16	8192	28672	2	0.3	559	840	252
Final results:	16	8192	28672	2	0.2	557	841	168
Final results:	16	8192	28672	2	0.1	559	839	83
Final results:	16	8192	28672	2	0.05	559	839	41
Final results:	16	8192	28672	3	1	108203	4	4
Final results:	16	8192	28672	3	0.9	88626	5	4
Final results:	16	8192	28672	3	0.8	70875	6	5
Final results:	16	8192	28672	3	0.7	54566	8	6
Final results:	16	8192	28672	3	0.6	40126	11	7
Final results:	16	8192	28672	3	0.5	27904	16	8
Final results:	16	8192	28672	3	0.4	17599	26	10
Final results:	16	8192	28672	3	0.3	9782	48	14
Final results:	16	8192	28672	3	0.2	3772	124	24
Final results:	16	8192	28672	3	0.1	746	629	62
Final results:	16	8192	28672	3	0.05	229	2043	102
Final results:	16	8192	28672	7	1	821	571	571
Final results:	16	8192	28672	7	0.9	749	626	564
Final results:	16	8192	28672	7	0.8	669	701	561
Final results:	16	8192	28672	7	0.7	588	798	559
Final results:	16	8192	28672	7	0.6	505	928	557
Final results:	16	8192	28672	7	0.5	426	1101	550
Final results:	16	8192	28672	7	0.4	346	1356	542
Final results:	16	8192	28672	7	0.3	262	1786	536
Final results:	16	8192	28672	7	0.2	186	2514	502
Final results:	16	8192	28672	7	0.1	125	3750	375
Final results:	16	8192	28672	7	0.05	101	4642	232
Final results:	16	11008	4096	2	1	133	675	675
Final results:	16	11008	4096	2	0.9	133	674	606
Final results:	16	11008	4096	2	0.8	135	664	531
Final results:	16	11008	4096	2	0.7	135	664	465
Final results:	16	11008	4096	2	0.6	135	666	399
Final results:	16	11008	4096	2	0.5	134	671	335
Final results:	16	11008	4096	2	0.4	134	671	268
Final results:	16	11008	4096	2	0.3	135	666	199
Final results:	16	11008	4096	2	0.2	135	667	133
Final results:	16	11008	4096	2	0.1	135	665	66
Final results:	16	11008	4096	2	0.05	134	668	33
Final results:	16	11008	4096	3	1	1844	48	48
Final results:	16	11008	4096	3	0.9	1497	60	54
Final results:	16	11008	4096	3	0.8	1194	75	60
Final results:	16	11008	4096	3	0.7	923	97	68
Final results:	16	11008	4096	3	0.6	687	131	78
Final results:	16	11008	4096	3	0.5	482	186	93
Final results:	16	11008	4096	3	0.4	343	262	104
Final results:	16	11008	4096	3	0.3	209	429	128
Final results:	16	11008	4096	3	0.2	107	840	168
Final results:	16	11008	4096	3	0.1	51	1747	174
Final results:	16	11008	4096	3	0.05	34	2613	130
Final results:	16	11008	4096	7	1	161	558	558
Final results:	16	11008	4096	7	0.9	153	585	527
Final results:	16	11008	4096	7	0.8	136	659	527
Final results:	16	11008	4096	7	0.7	125	717	502
Final results:	16	11008	4096	7	0.6	107	839	503
Final results:	16	11008	4096	7	0.5	93	968	484
Final results:	16	11008	4096	7	0.4	79	1136	454
Final results:	16	11008	4096	7	0.3	61	1468	440
Final results:	16	11008	4096	7	0.2	49	1807	361
Final results:	16	11008	4096	7	0.1	36	2487	248
Final results:	16	11008	4096	7	0.05	32	2764	138
Final results:	16	32000	4096	2	1	362	722	722
Final results:	16	32000	4096	2	0.9	365	716	644
Final results:	16	32000	4096	2	0.8	363	721	577
Final results:	16	32000	4096	2	0.7	365	716	501
Final results:	16	32000	4096	2	0.6	362	722	433
Final results:	16	32000	4096	2	0.5	362	723	361
Final results:	16	32000	4096	2	0.4	363	721	288
Final results:	16	32000	4096	2	0.3	368	711	213
Final results:	16	32000	4096	2	0.2	365	718	143
Final results:	16	32000	4096	2	0.1	363	721	72
Final results:	16	32000	4096	2	0.05	362	723	36
Final results:	16	32000	4096	3	1	5320	49	49
Final results:	16	32000	4096	3	0.9	4316	60	54
Final results:	16	32000	4096	3	0.8	3442	76	60
Final results:	16	32000	4096	3	0.7	2657	98	69
Final results:	16	32000	4096	3	0.6	1969	133	79
Final results:	16	32000	4096	3	0.5	1369	191	95
Final results:	16	32000	4096	3	0.4	914	286	114
Final results:	16	32000	4096	3	0.3	523	500	150
Final results:	16	32000	4096	3	0.2	264	992	198
Final results:	16	32000	4096	3	0.1	117	2224	222
Final results:	16	32000	4096	3	0.05	69	3785	189
Final results:	16	32000	4096	7	1	408	642	642
Final results:	16	32000	4096	7	0.9	395	662	596
Final results:	16	32000	4096	7	0.8	347	754	603
